ID_PROYECTO;Comienzo de obra;Fin de obra;Nombre de obra;DescripciÛn;  Monto Total  ; Sector ;Avance Financiero;Avance Fisico;ID_ENTIDAD_EJECUTORA;Duracion Obra (Dias); Objetivo General;ID_TIPO_PROYECTO;Localidad;Provincia;Etapa
1003107866;2021;2021;PROYECTO DE SANEAMIENTO Y TRATAMIENTO DE CALLES Y AGUAS RESIDUALES PLUVIALES;Mejorar la transitabilidad vehicular y evitar las inundaciones que se producen en los terrenos particulares a causa del gran caudal de agua producido por las lluvias; $ 5.060.556 ; AGUA Y CLOACA ;93%;90%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;273;Mejorar la transitabilidad vehicular y evitar las inundaciones que se producen en los terrenos particulares a causa del gran caudal de agua producido por las lluvias;120;CAINGU¡S;Misiones;Finalizada
1003107867;2021;2021;2DA ETAPA EMPEDRADO CORDON CUNETA Y BADENES EN SALTO ENCANTADO;Tratamiento de aguas superficiales provenientes de calles asfaltadas del nucleo urbano generando un nuevo acceso directo a los barrios mas poblados.Evitar los actuales rebalses en epocas lluviosas y mejorar la calzada vehicular y peatonal actual.; $ 5.009.529 ; OBRAS VIALES ;96%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;213;Tratamiento de aguas superficiales provenientes de calles asfaltadas del nucleo urbano generando un nuevo acceso directo a los barrios mas poblados.Evitar los actuales rebalses en epocas lluviosas y mejorar la calzada vehicular y peatonal actual.;121;CAINGU¡S;Misiones;Finalizada
1003107868;2021;2021;CONSTRUCCION CORD”N BANQUINA Y ADOQUINADO BARRIO VILLA QUIROGA;Dotar de la infraestructura necesaria a uno de los barrios m·s antiguos del Departamento de La Paz.; $ 24.426.849 ; EQUIPAMIENTO URBANO ;100%;90%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;Dotar de la infraestructura necesaria a uno de los barrios m·s antiguos del Departamento de La Paz.;84;LA PAZ;Mendoza;Finalizada
1003107869;2021;2021;CORD”N CUNETA Y VEREDAS DE HA;Saneamiento y escurrimiento de aguas pluviales consolidaciÛn de calzadas de ripio y veredas.; $ 13.862.676 ; EQUIPAMIENTO URBANO ;100%;72%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;200;Saneamiento y escurrimiento de aguas pluviales consolidaciÛn de calzadas de ripio y veredas.;84;AVELLANEDA;RÌo Negro;Finalizada
1003107870;2021;2021;CORDON CUNETA LOSA DE ESQUINA Y BADEN EN B DON EUGENIO;El objetivo del proyecto es dotar a la poblaciÛn beneficiada de forma directa de una condiciÛn de borde del espacio p˙blico como asÌ tambiÈn delimitando la calzada de la vereda propiamente dicha de una manera m·s clara. Esto generarÌa una condiciÛn de seguridad para el peatÛn orden una mejor condiciÛn de escurrimiento superficial de aguas pluviales y la posibilidad que beneficiario directo pueda materializar la vereda definitiva en su domicilio entre otros beneficios. La poblaciÛn indirecta (circulaciÛn vehicular en general) no obstante se beneficiarÌa con la posibilidad de una calzada m·s visible y con una mejor condiciÛn general durante los dÌas de lluvias.; $ 4.322.723 ; OBRAS VIALES ;40%;52%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;El objetivo del proyecto es dotar a la poblaciÛn beneficiada de forma directa de una condiciÛn de borde del espacio p˙blico como asÌ tambiÈn delimitando la calzada de la vereda propiamente dicha de una manera m·s clara. Esto generarÌa una condiciÛn de seguridad para el peatÛn orden una mejor condiciÛn de escurrimiento superficial de aguas pluviales y la posibilidad que beneficiario directo pueda materializar la vereda definitiva en su domicilio entre otros beneficios. La poblaciÛn indirecta (circulaciÛn vehicular en general) no obstante se beneficiarÌa con la posibilidad de una calzada m·s visible y con una mejor condiciÛn general durante los dÌas de lluvias.;91;GENERAL ROCA;RÌo Negro;Finalizada
1003107871;2021;2022;PAVIMENTO INTERTRABADO DE ADOQUINES DE HORMIG”N Y CORDON CUNETA;El fin de la misma es brindarles una mejor accesibilidad e infraestructura a los habitantesde la ciudad y facilitar el libre escurrimiento de las aguas pluviales.Promover mano de obra local y generar a los futuros trabajadores saberes ycapacitaciones.La realizaciÛn de dicho proyecto se llevar· a cabo a travÈs de nuevas Cooperativas deTrabajo municipales promoviendo asÌ diversos puestos de trabajos para los habitantesde la zona promoviendo un desarrollo socio-econÛmico potenciando el consumo local ymejorando la calidad de vida de sus grupos familiares de manera inmediata.Las cooperativas estar·n supervisadas por personal municipal idÛneo en el ·rea.; $ 30.499.770 ; EQUIPAMIENTO URBANO ;78%;85%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;El fin de la misma es brindarles una mejor accesibilidad e infraestructura a los habitantesde la ciudad y facilitar el libre escurrimiento de las aguas pluviales.Promover mano de obra local y generar a los futuros trabajadores saberes ycapacitaciones.La realizaciÛn de dicho proyecto se llevar· a cabo a travÈs de nuevas Cooperativas deTrabajo municipales promoviendo asÌ diversos puestos de trabajos para los habitantesde la zona promoviendo un desarrollo socio-econÛmico potenciando el consumo local ymejorando la calidad de vida de sus grupos familiares de manera inmediata.Las cooperativas estar·n supervisadas por personal municipal idÛneo en el ·rea.;84;BARILOCHE;RÌo Negro;Finalizada
1003107872;2021;2022;RECONSTRUCCI”N Y ACONDICIONAMIENTO EN VEREDAS ESCUELA ESPECIAL N2;Mejorar tanto la accesibilidad peatonal como la del transporte adaptado a  capacidades diferentesUtilizar este tipo de veredas como patrÛn para las veredas de las localidad.; $ 1.259.545 ; EQUIPAMIENTO URBANO ;71%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;82;Mejorar tanto la accesibilidad peatonal como la del transporte adaptado a  capacidades diferentesUtilizar este tipo de veredas como patrÛn para las veredas de las localidad.;85;GENERAL ROCA;RÌo Negro;Finalizada
1003107873;2021;2022;PROYECTO INTEGRAL DE PAVIMENTO ARTICULADO BADEN Y CORD”N CUNETA;1) Acondicionar la arteria vial con el fin de priorizar una mejor accesibilidad a los vecinos trabajadores y estudiantes.2) Vincular con diversas actividades entre ellas la Universidad de San Luis el Cic el Parque Recreativo.Brindar soluciones a la accesibilidad de los sectores.3) Ejecutar obras de infraestructuras Urbanas que promuevan el desarrollo local.4) Generar puestos de trabajo locales.5) Realizar obras que perduren en el tiempo y brinden soluciones a los procesos de UrbanizaciÛn.6) Ser modelo a seguir en las prÛximas obras urbanÌsticas.7) Mejorar la calidad espacial.; $ 36.976.324 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;260;1) Acondicionar la arteria vial con el fin de priorizar una mejor accesibilidad a los vecinos trabajadores y estudiantes.2) Vincular con diversas actividades entre ellas la Universidad de San Luis el Cic el Parque Recreativo.Brindar soluciones a la accesibilidad de los sectores.3) Ejecutar obras de infraestructuras Urbanas que promuevan el desarrollo local.4) Generar puestos de trabajo locales.5) Realizar obras que perduren en el tiempo y brinden soluciones a los procesos de UrbanizaciÛn.6) Ser modelo a seguir en las prÛximas obras urbanÌsticas.7) Mejorar la calidad espacial.;119;JUNÕN;San Luis;Finalizada
1003124431;2022;2023;ACUEDUCTO SANTA CLARA DEL MAR ‚Äì MAR CHIQUITA  SECTOR 3;se necesita de manera r·pida de dotar de agua calidad a las localidades de Camet Norte La Caleta Mar de Cobo La Baliza Parque lago y Balneario Parque Mar Chiquita como asÌ a los emprendimientos que ya han solicitado su factibilidad de agua potable dentro de Partido de Mar Chiquita Provincia de Buenos Aires.; $ 173.983.187 ; AGUA Y CLOACA ;100%;16%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;se necesita de manera r·pida de dotar de agua calidad a las localidades de Camet Norte La Caleta Mar de Cobo La Baliza Parque lago y Balneario Parque Mar Chiquita como asÌ a los emprendimientos que ya han solicitado su factibilidad de agua potable dentro de Partido de Mar Chiquita Provincia de Buenos Aires.;130;MAR CHIQUITA;Buenos Aires;En EjecuciÛn
1003107881;2021;2021;CONSTRUCCI”N DE VEREDAS;El proyecto tiene por objetivo facilitar el acceso a equipamiento educativo de salud administrativo y comercial a sectores de la poblaciÛn que se ven imposibilitados de desplazarse durante dÌas de lluvia dadas las condiciones de las calles y veredas actuales.Por otro lado la ejecuciÛn de veredas busca generar sendas estables y accesibles para personas con movilidad y comunicaciÛn reducida.; $ 5.789.351 ; EQUIPAMIENTO URBANO ;100%;84%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;El proyecto tiene por objetivo facilitar el acceso a equipamiento educativo de salud administrativo y comercial a sectores de la poblaciÛn que se ven imposibilitados de desplazarse durante dÌas de lluvia dadas las condiciones de las calles y veredas actuales.Por otro lado la ejecuciÛn de veredas busca generar sendas estables y accesibles para personas con movilidad y comunicaciÛn reducida.;85;GENERAL DONOVAN;Chaco;Finalizada
1003107892;2021;2021;MEJORAMIENTO BARRIAL: CC BADENES VEREDAS FORESTACI”N Y  MEJORA ALUMBRADO P√öBLICO BARRIO 88 VIVIENDAS.;SE PLANTEA LA CONSTRUCCI”N DE TODOS LOS CORDONES CUNETA FALTANTES EN EL SECTOR. SEGUN ESTUDIO TOPOGR√ÅFICO SE DETERMINO LA UBICACI”N DE BADENES PARA REALIZAR UNA ADECUADA DISTRIBUCI”N DE LOS EXCEDENTES HÕDRICOS EN √âPOCAS DE LLUVIAS.; $ 18.595.709 ; EQUIPAMIENTO URBANO ;94%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;180;SE PLANTEA LA CONSTRUCCI”N DE TODOS LOS CORDONES CUNETA FALTANTES EN EL SECTOR. SEGUN ESTUDIO TOPOGR√ÅFICO SE DETERMINO LA UBICACI”N DE BADENES PARA REALIZAR UNA ADECUADA DISTRIBUCI”N DE LOS EXCEDENTES HÕDRICOS EN √âPOCAS DE LLUVIAS.;84;EL CARMEN;Jujuy;Finalizada
1003117022;2022;2022;RECAMBIO DE REDES  CIUDAD DE BERAZATEGUI    ETAPA 1;redes de distribuciÛn de la zona centro de la localidad de Berazategui; $ 172.717.611 ; AGUA Y CLOACA ;100%;38%;ENTE NACIONAL DE OBRAS HÕDRICAS DE SANEAMIENTO;180;redes de distribuciÛn de la zona centro de la localidad de Berazategui;123;BERAZATEGUI;Buenos Aires;En EjecuciÛn
10014412;2020;2021;REDES CONEXAS  RM. URBANO   (AV. HIP”LITO YRIGOYEN);MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD; $ 166.530.176 ; OTROS ;100%;100%;DIRECCI”N NACIONAL DE VIALIDAD;92;MEJORAMIENTO DE LA ESTRUCTURA Y TRANSITABILIDAD;12;LA PLATA;Buenos Aires;Finalizada
1003107914;2021;2022;RENOVACI”N DEL CASCO C√âNTRICO SAN FERNANDO DEL VALLE DE CATAMARCA;Objetivo General? Promover el turismo y la puesta en valor de inmuebles de valor patrimonial del sector centro de la ciudad de San Fernando del Valle de CatamarcaObjetivo EspecÌficos? Preservar los bienes de valor patrimonial de la ciudad.? Restaurar las fachadas de los edificios de valor patrimonial seleccionados? Mejorar el entorno donde se localiza cada inmueble.? Contribuir a la toma de conciencia de los vecinos de SFVC respecto al valor histÛrico y cultural de los bienes patrimoniales en intervenciÛn.? Reforzar el sentido de pertenencia de la poblaciÛn.? Contribuir al desarrollo econÛmico del sector.? Propiciar el disfrute y la permanencia de vecinos y turistas en el espacio.? Contribuir al desarrollo de un sistema de lugares destinados a la recreaciÛn.? Mejorar la imagen de ciudad para los ciudadanos y turistas que transitan por el sector.? Mejorar la calidad de los servicios comunales; $ 34.985.504 ; ARQUITECTURA ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;300;Objetivo General? Promover el turismo y la puesta en valor de inmuebles de valor patrimonial del sector centro de la ciudad de San Fernando del Valle de CatamarcaObjetivo EspecÌficos? Preservar los bienes de valor patrimonial de la ciudad.? Restaurar las fachadas de los edificios de valor patrimonial seleccionados? Mejorar el entorno donde se localiza cada inmueble.? Contribuir a la toma de conciencia de los vecinos de SFVC respecto al valor histÛrico y cultural de los bienes patrimoniales en intervenciÛn.? Reforzar el sentido de pertenencia de la poblaciÛn.? Contribuir al desarrollo econÛmico del sector.? Propiciar el disfrute y la permanencia de vecinos y turistas en el espacio.? Contribuir al desarrollo de un sistema de lugares destinados a la recreaciÛn.? Mejorar la imagen de ciudad para los ciudadanos y turistas que transitan por el sector.? Mejorar la calidad de los servicios comunales;94;CAPITAL;Catamarca;Finalizada
1003107916;2021;2021;INTERVENCI”N INTEGRAL CAMINO VIEJO  ESPERANZA  ETAPA 1;- Proveer infraestructura y equipamientos urbanos b·sicos a los barrios. - Mejorar la conectividad de los barrios en el paradigma de la movilidad sustentable.    - Mejorar la calidad del ambiente y del paisaje en los bordes perifÈricos de la ciudad trav; $ 204.406.284 ; OBRAS VIALES ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;- Proveer infraestructura y equipamientos urbanos b·sicos a los barrios. - Mejorar la conectividad de los barrios en el paradigma de la movilidad sustentable.    - Mejorar la calidad del ambiente y del paisaje en los bordes perifÈricos de la ciudad trav;65;LA CAPITAL;Santa Fe;Finalizada
1003107918;2021;2021;RELLENO Y ENRIPIADO DE CALLES Y BOCACALLES 4.000 METROS LINEALES;Proporcionar infraestructura b·sica para garantizar la circulaciÛn vial ante situaciones de anegamiento por lluvia.; $ 9.444.760 ; OBRAS VIALES ;58%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;90;Proporcionar infraestructura b·sica para garantizar la circulaciÛn vial ante situaciones de anegamiento por lluvia.;83;O'HIGGINS;Chaco;Finalizada
1003107919;2021;2021;ACTUALIZACION Y MANTENIMIENTO DE ALUMBRADO PUBLICO;Mejorar la iluminaciÛn en las arterias definidas como prioritarias reduciendo riesgos en materia de seguridad vial en las zonas linderas a las escuelas 734 223 y 81 de nuestra localidad.Realizar un mantenimiento preventivo en el sistema de alumbrado p˙blico.Realizar un mantenimiento correctivo del sistema de alumbrado p˙blico.; $ 9.668.770 ; EQUIPAMIENTO URBANO ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;150;Mejorar la iluminaciÛn en las arterias definidas como prioritarias reduciendo riesgos en materia de seguridad vial en las zonas linderas a las escuelas 734 223 y 81 de nuestra localidad.Realizar un mantenimiento preventivo en el sistema de alumbrado p˙blico.Realizar un mantenimiento correctivo del sistema de alumbrado p˙blico.;86;CUSHAMEN;Chubut;Finalizada
1003107921;2021;2021;TERMINANDO UNA AVENIDA COMO INGRESO A LA CIUDAD;* Transformar el sector de intervenciÛn de obras no sÛlo en un ingreso conectivo (sentido N-S) sino tambiÈn en un ingreso significativo.* Completar con la ejecuciÛn de las obras descriptas las que el municipio ha terminado recientemente como pavimento de hormigÛn y entubado.-; $ 12.661.621 ; OBRAS VIALES ;93%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;210;* Transformar el sector de intervenciÛn de obras no sÛlo en un ingreso conectivo (sentido N-S) sino tambiÈn en un ingreso significativo.* Completar con la ejecuciÛn de las obras descriptas las que el municipio ha terminado recientemente como pavimento de hormigÛn y entubado.-;122;LAS COLONIAS;Santa Fe;Finalizada
1003107922;2021;2021;PROYECTO ETAPA 1  CONST 120220M2 CICLOVÕAS  H21  RAMPAS ACCESOS FORESTACI”NE ILUMINACI”N 1ERA ETAPAACCESOS A ESCUELA PRIMARIAHOSPITAL PLAZAZONA URBANA;* Conectar de manera segura los barrios del sector este del ejido suburbano con la escuela primaria e iglesia.* Mejor acceso a los barrios desde Ruta Provincial 32 S; $ 4.602.384 ; ARQUITECTURA ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;270;* Conectar de manera segura los barrios del sector este del ejido suburbano con la escuela primaria e iglesia.* Mejor acceso a los barrios desde Ruta Provincial 32 S;68;GENERAL OBLIGADO;Santa Fe;Finalizada
1003107923;2021;2021;PROYECTO DESARROLLO URBANO EN VALLE F√âRTIL;Mejorar la transitabilidad por veredas.Brindar mayor seguridad a los peatones Mejorar la calidad de vida de los habitantes de Valle FÈrtilCambiar el aspecto estÈtico a los perfiles de cuadraSatisfacer una demanda constante; $ 68.276.330 ; EQUIPAMIENTO URBANO ;100%;100%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;240;Mejorar la transitabilidad por veredas.Brindar mayor seguridad a los peatones Mejorar la calidad de vida de los habitantes de Valle FÈrtilCambiar el aspecto estÈtico a los perfiles de cuadraSatisfacer una demanda constante;85;VALLE F…RTIL;San Juan;Finalizada
1003107924;2021;2021;VEREDAS MUNICIPALES;"Objetivos: Mejorar calidad y seguridad vial a nuestros habitantes.EspecÌficos: ?	Mejorar ordenamiento vial urbano.?	Mejorar el aspecto visible de los sectores a construir las veredas.?	Prevenir problemas de inhundabilidad por precipitaciones.?	Tener mayor seguridad entre el vehÌculo y peatÛn."; $ 15.592.284 ; EQUIPAMIENTO URBANO ;100%;63%;DIRECCI”N NACIONAL DE GESTI”N DE INFRAESTRUCTURAS DEL TRANSPORTE;120;"Objetivos: Mejorar calidad y seguridad vial a nuestros habitantes.EspecÌficos: ?	Mejorar ordenamiento vial urbano.?	Mejorar el aspecto visible de los sectores a construir las veredas.?	Prevenir problemas de inhundabilidad por precipitaciones.?	Tener mayor seguridad entre el vehÌculo y peatÛn.";85;9 DE JULIO;RÌo Negro;Finalizada
